age,gender,education_level,education_mismatch,sector_of_interest,current_employment_sector,formal_informal,region,location_type,monthly_income,region_employment_rate,regional_unemployment_rate,unemployment_duration,digital_skills_level,technical_skills,training_participation,program_type,household_income,household_size,employment_outcome,intervention_effectiveness,employment_duration_post_intervention,youth_unemployment_rate,urban_rural_employment_rate
22,Male,TVET,False,Construction,Construction,Formal,Kigali,Urban,231375.17,83.15,28.65,,Basic,['Coding'],True,Digital Skills,High,3,True,Moderately Effective,12.0,19.4,53.05
25,Male,TVET,False,Healthcare,,,Northern,Urban,,84.24,18.03,,Advanced,[],False,,Low,8,False,,,19.4,55.77
21,Male,TVET,False,Education,,,Southern,Rural,,75.3,23.69,,Advanced,['Coding'],True,Business Development,Low,4,False,,,19.4,30.23
19,Female,TVET,True,ICT,,,Western,Rural,,45.9,24.47,19.0,Basic,['Data Analysis'],False,,Medium,3,False,,,19.4,60.68
24,Female,Secondary,False,Agriculture,,,Kigali,Urban,,51.35,18.03,,Basic,['Data Analysis'],True,Business Development,Low,1,False,,,19.4,60.05
18,Male,University,False,Retail,,,Western,Urban,,82.9,16.02,,Advanced,"['Marketing', 'Project Management']",False,,High,3,False,,,19.4,50.29
17,Female,Primary or Less,True,Retail,,,Eastern,Urban,,49.87,23.34,23.0,Intermediate,"['Marketing', 'Project Management']",True,Business Development,Low,5,False,,,19.4,53.43
21,Male,University,False,Construction,Construction,Formal,Northern,Rural,290582.08,53.91,22.38,,Basic,[],True,Vocational Training,Low,1,True,Ineffective,2.0,19.4,77.55
22,Female,TVET,False,Retail,Retail,Informal,Kigali,Urban,287379.33,73.37,26.85,,Intermediate,[],True,Business Development,Medium,5,True,Effective,5.0,19.4,32.85
16,Male,Secondary,False,Education,Education,Informal,Kigali,Urban,294227.58,76.46,29.6,,Advanced,['Coding'],True,Business Development,Low,6,True,Ineffective,8.0,19.4,72.45
17,Female,Primary or Less,False,Agriculture,Agriculture,Informal,Northern,Rural,95354.9,50.05,16.71,,Intermediate,[],False,,High,3,True,Ineffective,4.0,19.4,57.32
18,Male,TVET,False,ICT,ICT,Formal,Kigali,Urban,251978.08,71.27,27.11,,Advanced,"['Marketing', 'Project Management']",False,,High,3,True,Effective,10.0,19.4,63.95
24,Male,TVET,False,Healthcare,,,Eastern,Urban,,72.62,16.36,,Basic,[],False,,Medium,8,False,,,19.4,56.54
22,Female,Primary or Less,False,Healthcare,Healthcare,Formal,Western,Rural,167594.49,71.83,11.6,,Advanced,['Coding'],True,Business Development,Low,8,True,Moderately Effective,10.0,19.4,45.85
21,Male,Secondary,False,Construction,,,Eastern,Rural,,43.21,27.35,,Basic,"['Marketing', 'Project Management']",False,,Low,4,False,,,19.4,55.12
18,Female,Secondary,True,Retail,,,Western,Urban,,51.3,24.4,6.0,Intermediate,['Coding'],False,,Low,4,False,,,19.4,65.02
25,Male,Secondary,False,Agriculture,Agriculture,Informal,Eastern,Rural,287901.2,66.18,24.18,,Basic,[],False,,High,7,True,Ineffective,6.0,19.4,40.59
20,Female,Secondary,False,Retail,,,Kigali,Urban,,73.77,26.03,,Advanced,['Data Analysis'],False,,High,8,False,,,19.4,54.34
19,Female,Secondary,True,Construction,,,Kigali,Rural,,55.99,11.17,13.0,Intermediate,"['Marketing', 'Project Management']",False,,High,4,False,,,19.4,64.05
24,Female,Primary or Less,False,Retail,Retail,Informal,Eastern,Rural,294711.96,75.31,11.77,,Intermediate,['Data Analysis'],False,,Low,5,True,Ineffective,11.0,19.4,70.94
18,Female,TVET,True,ICT,,,Kigali,Urban,,87.07,13.18,12.0,Basic,['Coding'],False,,Low,6,False,,,19.4,45.58
16,Female,Primary or Less,False,Retail,Retail,Informal,Kigali,Urban,136412.81,46.59,18.64,,Advanced,['Coding'],True,Vocational Training,High,4,True,Moderately Effective,7.0,19.4,74.06
21,Female,University,False,Education,Education,Formal,Southern,Rural,271692.42,78.92,18.36,,Advanced,[],True,Digital Skills,Low,2,True,Ineffective,2.0,19.4,53.33
19,Female,Secondary,False,Retail,Retail,Formal,Eastern,Rural,159390.64,41.58,11.24,,Basic,['Coding'],False,,High,5,True,Moderately Effective,1.0,19.4,38.48
16,Female,Secondary,False,Construction,Construction,Formal,Southern,Rural,209911.72,68.66,28.95,,Advanced,['Coding'],False,,Low,6,True,Effective,11.0,19.4,67.8
19,Female,University,False,Agriculture,Agriculture,Informal,Eastern,Rural,114364.4,83.35,27.91,,Basic,['Coding'],False,,Low,7,True,Moderately Effective,6.0,19.4,69.86
21,Male,Primary or Less,False,Healthcare,,,Southern,Rural,,86.01,19.04,,Advanced,['Data Analysis'],True,Vocational Training,Low,2,False,,,19.4,64.44
21,Female,Primary or Less,False,Construction,Construction,Formal,Western,Rural,219989.0,89.52,23.46,,Basic,['Coding'],False,,Medium,8,True,Effective,2.0,19.4,30.08
16,Female,Secondary,False,Healthcare,Healthcare,Formal,Kigali,Urban,154192.64,87.63,12.85,,Intermediate,['Coding'],True,,Medium,8,True,Ineffective,3.0,19.4,74.24
21,Male,Primary or Less,True,Agriculture,,,Western,Rural,,40.03,14.06,14.0,Advanced,['Coding'],True,Vocational Training,Medium,6,False,,,19.4,56.89
21,Male,TVET,True,Agriculture,,,Western,Rural,,64.65,17.16,15.0,Basic,"['Marketing', 'Project Management']",False,,Medium,7,False,,,19.4,46.04
23,Female,University,False,Construction,Construction,Formal,Northern,Urban,119656.15,69.14,22.82,,Basic,['Coding'],True,Vocational Training,High,1,True,Moderately Effective,10.0,19.4,63.72
24,Female,Primary or Less,False,Retail,Retail,Informal,Kigali,Urban,122971.85,86.77,29.75,,Intermediate,['Data Analysis'],False,,Low,1,True,Ineffective,1.0,19.4,56.58
23,Male,University,False,ICT,,,Eastern,Rural,,47.64,26.12,,Advanced,['Coding'],True,Digital Skills,Medium,3,False,,,19.4,63.3
19,Male,University,False,Education,,,Southern,Rural,,56.45,25.84,20.0,Intermediate,"['Marketing', 'Project Management']",True,Vocational Training,High,2,False,,,19.4,48.25
24,Male,University,False,Agriculture,,,Eastern,Rural,,65.25,19.82,,Intermediate,['Coding'],True,Digital Skills,Low,7,False,,,19.4,63.45
23,Female,University,False,Agriculture,Agriculture,Informal,Northern,Rural,263484.36,66.7,20.55,,Intermediate,"['Marketing', 'Project Management']",False,,High,1,True,Moderately Effective,8.0,19.4,36.56
20,Female,Secondary,False,Construction,Construction,Informal,Western,Rural,143204.21,46.46,18.18,,Basic,"['Marketing', 'Project Management']",False,,Low,5,True,Ineffective,8.0,19.4,56.44
22,Female,University,False,Education,,,Southern,Rural,,50.64,27.77,,Advanced,['Coding'],False,,Low,3,False,,,19.4,77.9
16,Male,Secondary,True,Retail,,,Kigali,Rural,,64.85,22.64,7.0,Advanced,['Data Analysis'],True,Business Development,Low,3,False,,,19.4,61.77
21,Male,Primary or Less,False,Agriculture,Agriculture,Formal,Northern,Rural,221687.33,70.12,21.61,,Advanced,[],False,,Medium,4,True,Ineffective,6.0,19.4,50.91
25,Male,Primary or Less,False,Agriculture,Agriculture,Informal,Western,Rural,113071.57,82.63,24.03,,Basic,"['Marketing', 'Project Management']",False,,Low,6,True,Moderately Effective,11.0,19.4,73.07
21,Female,Secondary,False,Healthcare,Healthcare,Formal,Southern,Rural,283134.36,65.24,19.15,,Basic,[],False,,High,5,True,Effective,8.0,19.4,70.53
21,Male,University,False,Construction,,,Western,Rural,,58.17,29.18,,Intermediate,['Data Analysis'],False,,High,7,False,,,19.4,51.84
22,Male,University,False,Construction,,,Southern,Rural,,63.29,21.57,,Basic,[],True,Vocational Training,Medium,2,False,,,19.4,66.41
18,Female,University,False,Construction,,,Southern,Rural,,70.26,21.58,2.0,Intermediate,[],False,,High,1,False,,,19.4,58.89
24,Female,TVET,False,Retail,Retail,Formal,Kigali,Urban,115034.72,46.63,17.56,,Advanced,[],False,,Low,2,True,Effective,5.0,19.4,73.61
21,Male,Primary or Less,True,Education,,,Southern,Urban,,81.87,28.53,10.0,Intermediate,['Coding'],True,Vocational Training,Low,1,False,,,19.4,72.61
21,Female,Primary or Less,True,Retail,,,Northern,Rural,,63.12,21.85,6.0,Basic,['Coding'],False,,High,7,False,,,19.4,57.63
22,Male,TVET,False,ICT,,,Western,Rural,,75.06,28.99,,Advanced,['Data Analysis'],False,,High,5,False,,,19.4,68.74
20,Male,Primary or Less,False,Agriculture,,,Southern,Urban,,51.41,25.98,,Intermediate,[],True,Vocational Training,Medium,8,False,,,19.4,32.45
25,Male,TVET,False,Education,Education,Formal,Eastern,Rural,123438.69,72.44,29.28,,Intermediate,['Data Analysis'],True,Business Development,High,2,True,Effective,5.0,19.4,37.69
17,Male,TVET,False,Retail,,,Kigali,Urban,,42.56,10.11,,Basic,"['Marketing', 'Project Management']",True,Digital Skills,Medium,7,False,,,19.4,61.68
18,Male,University,False,Education,,,Eastern,Rural,,84.48,10.67,,Intermediate,[],True,Digital Skills,Medium,5,False,,,19.4,37.88
18,Female,Primary or Less,False,Construction,Construction,Informal,Northern,Rural,298215.59,73.92,15.36,,Basic,['Coding'],True,Vocational Training,High,5,True,Moderately Effective,7.0,19.4,72.74
23,Male,Secondary,False,Agriculture,Agriculture,Formal,Western,Rural,188401.16,49.49,20.58,,Intermediate,[],False,,High,2,True,Effective,10.0,19.4,58.73
25,Female,TVET,False,Agriculture,,,Southern,Rural,,41.93,16.0,,Advanced,['Coding'],True,Vocational Training,High,5,False,,,19.4,41.08
23,Female,Primary or Less,False,ICT,,,Eastern,Urban,,47.17,18.06,,Advanced,[],True,Vocational Training,Low,1,False,,,19.4,71.62
23,Female,University,False,Retail,,,Northern,Urban,,75.78,12.19,,Advanced,['Coding'],True,,High,5,False,,,19.4,64.14
19,Female,TVET,False,ICT,ICT,Informal,Eastern,Rural,180163.92,58.61,15.9,,Basic,[],True,Vocational Training,High,8,True,Moderately Effective,1.0,19.4,65.24
21,Female,TVET,False,Construction,,,Eastern,Rural,,52.14,10.67,,Intermediate,['Coding'],False,,Low,8,False,,,19.4,76.53
25,Female,Primary or Less,True,Education,,,Western,Rural,,56.04,12.93,2.0,Basic,[],False,,Low,4,False,,,19.4,73.97
17,Male,University,False,Retail,,,Northern,Rural,,80.19,16.91,18.0,Basic,[],False,,Low,2,False,,,19.4,55.56
20,Male,University,False,ICT,,,Northern,Rural,,77.74,23.33,,Advanced,"['Marketing', 'Project Management']",False,,High,4,False,,,19.4,79.67
23,Female,University,False,ICT,,,Western,Rural,,73.07,24.43,,Advanced,[],False,,Medium,3,False,,,19.4,59.68
24,Female,Primary or Less,True,Education,,,Western,Urban,,46.56,15.54,22.0,Intermediate,['Coding'],True,Digital Skills,Medium,8,False,,,19.4,39.16
24,Female,TVET,False,Construction,Construction,Informal,Eastern,Rural,276320.9,64.37,27.71,,Advanced,['Data Analysis'],False,,High,7,True,Effective,1.0,19.4,70.61
24,Female,University,False,Retail,,,Northern,Rural,,63.62,19.52,,Intermediate,['Data Analysis'],True,Vocational Training,Medium,3,False,,,19.4,70.97
20,Male,TVET,True,Education,,,Southern,Rural,,83.8,22.56,18.0,Intermediate,['Data Analysis'],False,,High,8,False,,,19.4,57.59
20,Male,Primary or Less,False,Construction,Construction,Formal,Eastern,Urban,73241.74,81.77,26.56,,Basic,['Data Analysis'],True,Digital Skills,High,6,True,Moderately Effective,3.0,19.4,72.39
17,Female,Secondary,False,Healthcare,,,Northern,Rural,,62.38,17.92,,Basic,"['Marketing', 'Project Management']",True,Vocational Training,High,1,False,,,19.4,63.83
24,Male,Primary or Less,False,ICT,ICT,Formal,Eastern,Rural,276542.44,40.58,25.12,,Basic,['Coding'],False,,High,3,True,Effective,8.0,19.4,68.97
16,Female,Primary or Less,False,Education,Education,Informal,Kigali,Urban,280106.68,51.57,26.78,,Intermediate,['Data Analysis'],False,,High,8,True,Effective,9.0,19.4,40.06
22,Male,Secondary,False,Retail,,,Eastern,Urban,,75.07,14.36,,Basic,['Coding'],False,,Low,3,False,,,19.4,77.12
24,Female,Secondary,True,ICT,,,Western,Rural,,77.91,27.0,24.0,Intermediate,['Data Analysis'],True,Business Development,Low,4,False,,,19.4,55.66
24,Female,Primary or Less,False,Retail,Retail,Formal,Southern,Rural,109452.46,84.88,21.16,,Advanced,['Data Analysis'],False,,High,4,True,Moderately Effective,3.0,19.4,56.98
18,Female,Primary or Less,True,Education,,,Eastern,Rural,,57.38,28.92,10.0,Advanced,"['Marketing', 'Project Management']",False,,Medium,8,False,,,19.4,74.22
16,Female,Secondary,False,Agriculture,Agriculture,Formal,Kigali,Urban,65527.15,68.8,29.86,,Basic,['Data Analysis'],True,,Medium,1,True,Moderately Effective,3.0,19.4,50.1
23,Female,TVET,False,Construction,,,Kigali,Urban,,84.83,18.38,,Basic,['Coding'],True,Vocational Training,Low,2,False,,,19.4,53.5
20,Male,Primary or Less,False,Retail,,,Northern,Rural,,50.34,26.79,,Advanced,['Coding'],True,Digital Skills,Medium,1,False,,,19.4,51.08
16,Female,University,False,Agriculture,,,Eastern,Rural,,43.53,13.93,12.0,Intermediate,['Coding'],True,Business Development,High,7,False,,,19.4,51.92
23,Male,Primary or Less,False,Agriculture,,,Southern,Rural,,51.24,13.43,,Basic,['Data Analysis'],True,Business Development,High,2,False,,,19.4,52.31
18,Male,Primary or Less,False,Construction,,,Northern,Rural,,82.99,17.96,,Advanced,['Coding'],False,,High,2,False,,,19.4,64.18
21,Female,Secondary,True,Healthcare,,,Northern,Rural,,75.56,28.16,7.0,Advanced,['Data Analysis'],False,,High,1,False,,,19.4,65.42
17,Female,Secondary,False,Education,Education,Formal,Eastern,Urban,90997.21,48.23,11.26,,Advanced,"['Marketing', 'Project Management']",True,Digital Skills,High,2,True,Moderately Effective,7.0,19.4,55.22
17,Female,Secondary,False,Construction,Construction,Formal,Western,Rural,270215.59,54.27,13.09,,Advanced,['Data Analysis'],True,Business Development,Medium,7,True,Moderately Effective,1.0,19.4,60.55
17,Female,University,False,Construction,Construction,Informal,Southern,Urban,219715.84,65.7,29.43,,Intermediate,"['Marketing', 'Project Management']",False,,Low,6,True,Moderately Effective,8.0,19.4,45.24
16,Female,Secondary,True,Construction,,,Western,Rural,,89.4,18.44,6.0,Intermediate,"['Marketing', 'Project Management']",False,,Medium,4,False,,,19.4,69.6
18,Male,Primary or Less,False,Construction,Construction,Formal,Kigali,Rural,234029.77,74.55,15.06,,Basic,"['Marketing', 'Project Management']",False,,Low,6,True,Ineffective,10.0,19.4,77.41
19,Female,University,False,Retail,Retail,Formal,Northern,Rural,90179.34,40.76,14.91,,Basic,['Data Analysis'],True,Business Development,Low,6,True,Effective,9.0,19.4,63.55
22,Male,Primary or Less,True,Construction,,,Eastern,Rural,,44.73,18.66,10.0,Intermediate,['Coding'],False,,Medium,3,False,,,19.4,61.08
20,Male,University,False,ICT,ICT,Formal,Kigali,Urban,241721.11,67.87,13.08,,Advanced,[],False,,High,4,True,Ineffective,6.0,19.4,59.21
24,Female,Secondary,False,Education,Education,Informal,Southern,Rural,258991.13,66.14,18.55,,Basic,['Data Analysis'],False,,Low,8,True,Ineffective,11.0,19.4,77.98
25,Male,University,False,Construction,Construction,Formal,Kigali,Urban,135845.01,50.04,20.26,,Intermediate,['Coding'],True,Digital Skills,High,1,True,Ineffective,7.0,19.4,62.44
16,Male,University,False,Retail,Retail,Formal,Western,Urban,175415.56,74.92,27.28,,Advanced,[],True,,High,5,True,Ineffective,8.0,19.4,69.15
24,Male,University,False,Healthcare,Healthcare,Formal,Western,Rural,296842.74,75.31,11.79,,Advanced,['Coding'],False,,High,7,True,Ineffective,12.0,19.4,50.67
23,Female,Secondary,False,Agriculture,Agriculture,Formal,Northern,Urban,96833.63,89.78,12.45,,Advanced,"['Marketing', 'Project Management']",True,Business Development,Medium,7,True,Effective,9.0,19.4,37.49
20,Male,TVET,True,Healthcare,,,Kigali,Urban,,52.53,13.7,22.0,Intermediate,[],False,,Medium,8,False,,,19.4,77.28
18,Female,TVET,True,Retail,,,Southern,Rural,,62.37,11.1,1.0,Intermediate,"['Marketing', 'Project Management']",False,,Medium,5,False,,,19.4,46.66
25,Female,University,False,Education,,,Western,Urban,,87.49,20.77,3.0,Intermediate,['Data Analysis'],True,,High,2,False,,,19.4,62.04
21,Male,Primary or Less,False,Construction,Construction,Informal,Northern,Rural,89499.97,71.61,17.77,,Intermediate,[],True,Business Development,High,2,True,Effective,8.0,19.4,54.93
25,Female,TVET,False,Construction,Construction,Informal,Eastern,Rural,103043.64,64.19,27.58,,Intermediate,"['Marketing', 'Project Management']",True,Business Development,High,1,True,Effective,9.0,19.4,49.4
21,Male,University,False,Retail,Retail,Informal,Northern,Rural,62682.96,88.2,12.5,,Advanced,"['Marketing', 'Project Management']",False,,High,8,True,Effective,2.0,19.4,48.24
24,Male,Primary or Less,False,Retail,Retail,Formal,Northern,Urban,121014.52,80.69,25.09,,Basic,[],True,Vocational Training,High,5,True,Effective,4.0,19.4,55.36
19,Male,TVET,False,Education,,,Western,Rural,,68.12,12.5,,Advanced,['Coding'],True,Digital Skills,High,5,False,,,19.4,62.71
23,Male,Primary or Less,False,Healthcare,Healthcare,Formal,Northern,Urban,211366.87,88.15,29.43,,Basic,['Coding'],True,Business Development,Medium,2,True,Ineffective,2.0,19.4,50.07
25,Male,TVET,True,Construction,,,Eastern,Urban,,71.38,18.19,3.0,Basic,['Coding'],False,,Low,7,False,,,19.4,58.7
16,Male,University,False,Retail,Retail,Formal,Eastern,Rural,169353.25,71.63,17.7,,Intermediate,"['Marketing', 'Project Management']",False,,High,4,True,Effective,11.0,19.4,58.63
16,Male,TVET,False,ICT,ICT,Informal,Western,Rural,185036.85,52.53,15.69,,Advanced,['Coding'],False,,Medium,8,True,Moderately Effective,10.0,19.4,71.96
18,Male,University,False,Retail,Retail,Informal,Northern,Rural,200880.4,46.25,10.44,,Advanced,['Data Analysis'],False,,High,7,True,Moderately Effective,7.0,19.4,56.23
23,Male,Secondary,False,ICT,ICT,Formal,Northern,Rural,291569.56,81.89,17.55,,Advanced,['Coding'],False,,Medium,6,True,Moderately Effective,9.0,19.4,57.34
22,Male,TVET,False,Construction,Construction,Formal,Southern,Rural,203586.79,41.3,20.2,,Advanced,['Data Analysis'],False,,Low,4,True,Effective,5.0,19.4,75.79
20,Female,University,False,Construction,,,Kigali,Urban,,44.49,13.07,,Intermediate,['Data Analysis'],False,,Medium,1,False,,,19.4,76.08
18,Female,Primary or Less,False,Agriculture,,,Southern,Rural,,55.44,18.18,,Intermediate,['Data Analysis'],False,,High,8,False,,,19.4,67.28
21,Male,Primary or Less,False,Education,Education,Formal,Eastern,Rural,143155.54,86.0,16.15,,Basic,"['Marketing', 'Project Management']",False,,Medium,1,True,Ineffective,4.0,19.4,57.53
24,Female,Secondary,False,Construction,Construction,Informal,Northern,Rural,267597.39,59.68,18.8,,Basic,['Coding'],False,,High,2,True,Ineffective,12.0,19.4,62.25
18,Female,University,False,Healthcare,,,Northern,Urban,,77.44,15.2,19.0,Intermediate,['Coding'],False,,Medium,7,False,,,19.4,55.51
20,Female,Secondary,False,ICT,ICT,Informal,Kigali,Urban,188783.65,68.79,14.15,,Intermediate,[],False,,Low,1,True,Moderately Effective,1.0,19.4,50.47
21,Male,Secondary,False,Construction,Construction,Formal,Eastern,Rural,290703.69,47.84,10.89,,Basic,['Data Analysis'],True,Vocational Training,Medium,4,True,Ineffective,9.0,19.4,74.44
16,Male,TVET,False,Construction,Construction,Informal,Eastern,Urban,267695.92,53.8,19.41,,Intermediate,"['Marketing', 'Project Management']",False,,Medium,8,True,Moderately Effective,2.0,19.4,62.92
18,Female,TVET,False,Construction,Construction,Formal,Southern,Rural,111648.74,65.24,19.28,,Intermediate,['Data Analysis'],True,Vocational Training,Low,8,True,Effective,9.0,19.4,76.0
23,Female,University,False,Education,,,Eastern,Rural,,58.58,19.22,11.0,Advanced,"['Marketing', 'Project Management']",False,,High,3,False,,,19.4,67.85
23,Female,Primary or Less,False,Construction,Construction,Informal,Western,Rural,91587.45,70.34,25.37,,Basic,['Coding'],True,,Medium,7,True,Ineffective,9.0,19.4,51.64
17,Female,TVET,False,Construction,Construction,Informal,Southern,Urban,185699.87,48.28,26.67,,Intermediate,"['Marketing', 'Project Management']",False,,Medium,5,True,Moderately Effective,4.0,19.4,78.85
17,Female,Secondary,True,Retail,,,Northern,Urban,,68.94,24.8,10.0,Advanced,['Coding'],False,,Low,4,False,,,19.4,71.88
22,Female,University,False,Healthcare,Healthcare,Informal,Northern,Rural,67076.69,46.42,14.72,,Basic,"['Marketing', 'Project Management']",True,Digital Skills,Low,7,True,Effective,5.0,19.4,64.2
17,Male,Secondary,True,Construction,,,Southern,Rural,,87.77,25.16,18.0,Intermediate,[],True,Vocational Training,Low,2,False,,,19.4,59.76
21,Female,University,False,Education,,,Southern,Rural,,68.29,10.61,,Intermediate,['Coding'],False,,Medium,1,False,,,19.4,36.92
17,Male,TVET,False,ICT,ICT,Formal,Southern,Rural,260722.3,47.27,21.92,,Intermediate,[],False,,Medium,1,True,Effective,4.0,19.4,45.41
17,Male,Secondary,False,Agriculture,Agriculture,Formal,Eastern,Rural,183393.82,77.66,20.12,,Intermediate,[],False,,High,5,True,Moderately Effective,2.0,19.4,49.27
23,Male,Primary or Less,True,Construction,,,Northern,Rural,,43.0,19.05,9.0,Advanced,"['Marketing', 'Project Management']",True,Vocational Training,High,6,False,,,19.4,53.04
24,Male,TVET,False,Agriculture,,,Southern,Rural,,50.58,11.45,,Basic,[],True,Business Development,High,7,False,,,19.4,30.88
18,Female,Primary or Less,False,Construction,,,Western,Rural,,74.47,29.25,,Intermediate,[],False,,Medium,6,False,,,19.4,41.39
25,Male,University,False,Retail,Retail,Formal,Western,Rural,146107.84,78.11,14.67,,Advanced,['Data Analysis'],True,Business Development,High,4,True,Moderately Effective,4.0,19.4,75.21
16,Male,University,False,Retail,,,Western,Urban,,56.68,25.7,5.0,Basic,"['Marketing', 'Project Management']",False,,Low,6,False,,,19.4,30.44
19,Female,Primary or Less,False,Healthcare,Healthcare,Formal,Southern,Urban,209476.27,53.58,11.75,,Advanced,"['Marketing', 'Project Management']",False,,Medium,1,True,Effective,8.0,19.4,51.45
16,Male,Secondary,True,Education,,,Southern,Urban,,65.53,28.6,6.0,Intermediate,[],True,,Medium,2,False,,,19.4,44.94
16,Male,University,False,ICT,ICT,Formal,Kigali,Rural,293277.72,86.6,26.36,,Basic,['Coding'],False,,Medium,4,True,Moderately Effective,12.0,19.4,61.14
17,Male,Primary or Less,True,Retail,,,Eastern,Urban,,89.82,14.71,5.0,Basic,"['Marketing', 'Project Management']",True,Digital Skills,Medium,2,False,,,19.4,46.78
24,Female,TVET,False,ICT,ICT,Informal,Eastern,Rural,114810.37,70.09,20.76,,Basic,['Coding'],False,,Low,6,True,Moderately Effective,7.0,19.4,68.77
17,Female,University,False,Healthcare,,,Southern,Urban,,75.29,21.43,23.0,Basic,['Coding'],False,,Low,3,False,,,19.4,52.18
16,Female,Secondary,True,Healthcare,,,Western,Rural,,57.19,29.6,10.0,Advanced,"['Marketing', 'Project Management']",True,Business Development,High,7,False,,,19.4,31.89
20,Female,Primary or Less,True,Healthcare,,,Eastern,Rural,,59.35,15.83,10.0,Basic,"['Marketing', 'Project Management']",True,Business Development,High,8,False,,,19.4,65.69
24,Male,Secondary,False,ICT,,,Southern,Rural,,43.97,29.56,,Intermediate,[],True,Business Development,High,6,False,,,19.4,76.62
22,Female,Primary or Less,False,Construction,Construction,Informal,Eastern,Rural,106560.3,61.8,21.9,,Advanced,"['Marketing', 'Project Management']",True,Digital Skills,High,7,True,Ineffective,9.0,19.4,64.12
24,Male,Secondary,False,Education,,,Southern,Rural,,54.18,27.39,,Intermediate,['Data Analysis'],True,Business Development,Low,7,False,,,19.4,45.0
20,Male,TVET,True,Education,,,Northern,Urban,,64.55,23.49,21.0,Basic,['Coding'],True,Vocational Training,High,6,False,,,19.4,36.38
19,Female,Secondary,False,Retail,Retail,Formal,Eastern,Rural,129943.04,62.38,15.79,,Advanced,[],False,,High,1,True,Ineffective,1.0,19.4,30.81
22,Female,University,False,Retail,Retail,Formal,Eastern,Urban,52208.64,43.77,26.89,,Basic,['Data Analysis'],False,,Low,3,True,Moderately Effective,7.0,19.4,54.41
17,Male,Secondary,False,ICT,ICT,Formal,Southern,Rural,140775.59,68.0,20.3,,Advanced,['Coding'],False,,Medium,3,True,Ineffective,10.0,19.4,45.44
17,Female,TVET,True,Construction,,,Northern,Rural,,76.03,22.67,4.0,Intermediate,"['Marketing', 'Project Management']",True,Vocational Training,Low,4,False,,,19.4,69.91
23,Female,Secondary,False,Construction,Construction,Formal,Eastern,Rural,272618.08,48.7,15.63,,Basic,[],False,,Medium,7,True,Moderately Effective,4.0,19.4,53.73
18,Female,University,False,Construction,Construction,Formal,Southern,Rural,249124.27,64.77,19.43,,Intermediate,['Data Analysis'],True,Business Development,Low,8,True,Ineffective,10.0,19.4,70.32
23,Male,Secondary,False,Agriculture,Agriculture,Formal,Western,Urban,199391.07,86.53,23.27,,Advanced,"['Marketing', 'Project Management']",False,,Medium,3,True,Moderately Effective,4.0,19.4,63.52
25,Female,Primary or Less,True,ICT,,,Eastern,Rural,,46.52,18.44,9.0,Advanced,['Coding'],True,Business Development,High,2,False,,,19.4,50.68
19,Female,Primary or Less,True,Healthcare,,,Kigali,Urban,,73.61,15.61,21.0,Basic,"['Marketing', 'Project Management']",False,,High,2,False,,,19.4,60.78
16,Male,University,False,Retail,,,Western,Rural,,56.83,10.5,22.0,Basic,[],False,,Medium,3,False,,,19.4,37.86
20,Female,Primary or Less,True,Retail,,,Eastern,Rural,,40.6,10.27,11.0,Advanced,[],True,Business Development,Medium,8,False,,,19.4,56.66
24,Male,Secondary,False,ICT,ICT,Informal,Western,Urban,105709.81,65.94,24.95,,Intermediate,['Coding'],True,Business Development,Low,1,True,Ineffective,6.0,19.4,67.52
21,Female,University,False,ICT,ICT,Formal,Western,Rural,159556.37,55.36,25.3,,Intermediate,[],True,Digital Skills,High,6,True,Ineffective,8.0,19.4,57.93
23,Male,Primary or Less,True,Education,,,Kigali,Urban,,81.08,25.31,19.0,Advanced,[],False,,Medium,6,False,,,19.4,64.26
22,Male,Primary or Less,True,Retail,,,Southern,Rural,,61.59,10.44,9.0,Intermediate,['Data Analysis'],False,,High,2,False,,,19.4,30.24
21,Female,University,False,Construction,Construction,Informal,Kigali,Urban,83629.65,87.47,29.97,,Intermediate,[],True,,Medium,6,True,Effective,10.0,19.4,49.5
25,Female,Secondary,False,Construction,Construction,Formal,Eastern,Rural,212256.11,43.64,22.02,,Intermediate,"['Marketing', 'Project Management']",True,Business Development,Medium,1,True,Ineffective,8.0,19.4,73.45
17,Female,TVET,True,Agriculture,,,Eastern,Urban,,50.65,10.02,24.0,Basic,['Coding'],False,,Low,3,False,,,19.4,66.34
16,Female,Secondary,True,Agriculture,,,Northern,Rural,,55.0,22.78,8.0,Intermediate,['Coding'],False,,High,6,False,,,19.4,62.57
17,Male,University,False,Construction,Construction,Informal,Eastern,Rural,241372.53,89.05,26.0,,Advanced,"['Marketing', 'Project Management']",True,Digital Skills,High,7,True,Effective,11.0,19.4,54.38
16,Female,Secondary,False,Education,Education,Informal,Southern,Rural,131999.38,53.43,20.99,,Advanced,"['Marketing', 'Project Management']",True,Digital Skills,High,6,True,Moderately Effective,6.0,19.4,54.31
19,Male,University,False,Agriculture,Agriculture,Informal,Southern,Rural,236162.13,54.34,18.23,,Advanced,"['Marketing', 'Project Management']",False,,Low,1,True,Effective,5.0,19.4,73.41
19,Female,Primary or Less,False,Agriculture,,,Northern,Urban,,59.44,27.8,,Basic,['Coding'],False,,Medium,8,False,,,19.4,53.95
